External Sample ID,ONT Sample ID,Illumina Sample ID,ONT Sample Filename,Illumina Sample Filename,Assembly ID,Genome ID,Genome Tax ID,Assembly Status,Created At,Job,Assembly FASTA URI,Assembly GFA URI,Filtered N50,GC Content,Total Length,Circular Contigs,Total Contigs,Represented Segments,Expected Segments,Completeness,Contamination,Mean Illumina Depth,Mean ONT Depth,Median ONT Read Length,N50 ONT Read Length,ONT Read Median Quality,Total ONT Reads,Median Illumina Read Length,Total Illumina reads,Total Illumina bases,Ambiguous Illumina bases,Illumina Q-scores < 25,Illumina Read Median Quality,Fully Circularized,Assembly Level,Passed QC
NUC001617,50a9352b2f4745ca,50faeaab56b8405f,ONG3_2020AX03_BAA-3129.fastq.gz,ILM3_2020BO04_BAA-3129.fastq.gz,acb828011a204a51,a16efc9878b34015,1313,published,2020-07-14 18:12:11.567197+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3d5eb71163dd4bd9/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=6ApUs2%2BiA1Rzao%2Fgt5Ev9P%2Bc3%2F4%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3d5eb71163dd4bd9/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=xIWbdob6hK0KafsXaRWqsCrQWTY%3D,2131382.0,0.39849778219014703,2131382.0,1.0,1.0,,,99.41899070385125,0.199203187250996,441.2790269412053,,3237.0,7370.0,24.0,473512.0,244.0,4259938.0,1039424872.0,2804.0,0.0,38.0,True,Complete,True
NUC001329,fb3d178711474ee3,6c77be73320247dd,ONG2_2020AZ05_BAA-3040.fastq.gz,ILM3_2020AO05_BAA-3040.fastq.gz,d4c8d5ffd0474ecb,757b1805a2764718,546,published,2020-03-24 22:57:24.576107+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_919c39dcd51b4fc7/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=dtZjLDf5cCzYiiEJoR7uyEcX5kc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_919c39dcd51b4fc7/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=j35HkcmE7R1Ns2USgNCuS4%2FPW6g%3D,5135827.0,0.5177357677873426,5516254.0,3.0,3.0,,,99.82638888888889,0.8688339603518175,198.6858105156144,,6080.0,33405.0,24.0,73706.0,243.0,5091447.0,1237221621.0,7277.0,0.0,38.0,True,Complete,True
NUC001318,91e27c313e28495a,2b0b5e08909b497f,ONG2_2020AW01_BAA-3063.fastq.gz,ILM3_2020AM10_BAA-3063.fastq.gz,2dd5c568c02a4b9b,4d39bccb2a7f41ea,573,published,2020-03-24 22:57:24.809473+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_0b2500ac7b644281/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2BHZ9%2Bn1wJWM2FC6FSqf0mAjeE80%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_0b2500ac7b644281/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=LIYuB7jVzFqTc7DA6WWV%2FLhCMu0%3D,5317688.0,0.5699667922752474,5711924.0,6.0,6.0,,,100.0,0.5102040816326531,157.94199284929206,,7659.0,33402.0,23.0,108838.0,243.0,4165761.0,1012279923.0,10565.0,0.0,38.0,True,Complete,True
NUC001336,7c059c4d28624133,8aa894f845ca46a3,ONG2_2020AZ04_BAA-2897.fastq.gz,ILM3_2020AO04_BAA-2897.fastq.gz,04c0bfa400074542,f6e6d05abc1045ed,470,published,2020-03-24 22:57:24.296425+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b9687502556f4408/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=wASxSXVgXkZPQtyzLIjyJ3R2g8Y%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b9687502556f4408/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=3Mm1zeMQlHLHl7WGQWix352lQOc%3D,4081932.0,0.3914305930499179,4170627.0,6.0,6.0,,,100.0,0.0,269.5483386550751,,6089.0,33398.0,24.0,62188.0,264.0,4780306.0,1262000784.0,7892.0,0.0,38.0,True,Complete,True
NUC001333,9fdb0dcc4ef1455f,ed2208ae19504992,ONG2_2020BA04_BAA-3100.fastq.gz,ILM3_2020AO09_BAA-3100.fastq.gz,7d28a8b117014170,0c507334f10d4a5e,287,published,2020-03-24 22:57:26.029086+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_49bd4c674f5441dd/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2BGKoSOdXLBnDVOtgEWq7num7yVs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_49bd4c674f5441dd/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=KjrV6P3l34XJzC%2FwcmyWve7shYc%3D,7162730.0,0.6565234205393754,7162730.0,1.0,1.0,,,100.0,1.1912330094148276,130.5252893701032,,7872.5,28813.0,22.0,95096.0,224.0,4831522.0,1082260928.0,5184.0,0.0,38.0,True,Complete,True
NUC001326,8010655fdfef4fd6,43f85f72e3e84d16,ONG2_2019AV03_BAA-2880.fastq.gz,ILM3_2020AM01_BAA-2880.fastq.gz,48d2c8e0b5d24648,80c9c085259349b8,470,published,2020-03-24 22:57:23.270318+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_fdc78b2ceb604753/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=7pz8bedrJo1nF07t7dzBZrub9H4%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_fdc78b2ceb604753/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=mfJQb0vhE4MLzIH8UZRBuSDH0aI%3D,4209381.0,0.39026953327130154,4261255.0,6.0,6.0,,,99.18321020683226,1.8168183522514232,216.72999292461964,,,,,,271.0,3821260.0,1035561460.0,10578.0,0.0,38.0,True,Complete,True
NUC001324,a8f579b3677e4f15,9196e022500b4ac4,ONG2_2020AX04_BAA-2877.fastq.gz,ILM3_2020AM04_BAA-2877.fastq.gz,e817af8bbf9742ce,4f11e3c89d834b74,470,published,2020-03-24 22:57:14.274797+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4c6b7e445c4549e7/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=srj0xedLqB37s8oSaImL5fdDgJk%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4c6b7e445c4549e7/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=LBpyxSiD5Y8xMkpLGwSDKQNDubM%3D,3942789.0,0.3889990394539447,4024794.0,3.0,3.0,,,99.98125234345707,0.6280464941882266,301.2384186619241,,4147.0,19704.0,25.0,275490.0,270.0,4999905.0,1349974350.0,13578.0,0.0,38.0,True,Complete,True
NUC001328,20becdb751f54953,4e677bb34b6e495f,ONG2_2020AX02_BAA-2884.fastq.gz,ILM3_2020AM02_BAA-2884.fastq.gz,334a866e691840da,d9b73ca901d24e85,470,published,2020-03-24 22:57:23.669222+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_6cec6c0611194c0e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=iv59BzKmn5TMFDPxRof3RXiyuIs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_6cec6c0611194c0e/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=tNAiuARFqNBcSR8wIhkHn8cZ%2FOU%3D,3915652.0,0.3899633789910738,4000709.0,3.0,3.0,,,100.0,0.0,282.4683852287182,,3531.0,14638.0,25.0,508895.0,272.0,4628809.0,1259036048.0,12860.0,0.0,38.0,True,Complete,True
NUC001337,eb7ef0736cc44252,c0174b4c40ee4744,ONG2_2020AZ03_BAA-2901.fastq.gz,ILM3_2020AO03_BAA-2901.fastq.gz,7cd6b301e8254037,f6835955f5f24e78,470,published,2020-03-24 22:57:24.456379+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_74cc8b4ba3ea4beb/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=zjVRplYk%2F5yjesitopj906Q5Bvw%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_74cc8b4ba3ea4beb/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=wiLwBkMVG%2FYxpEkGDGMYoVswTr8%3D,4003364.0,0.3896145632451779,4104305.0,4.0,4.0,,,100.0,0.273972602739726,270.4758142974267,,8005.0,37057.0,24.0,54077.0,263.0,4690360.0,1233564680.0,7089.0,0.0,38.0,True,Complete,True
NUC001322,741ed8481cb04aad,07356cb89ee74443,ONG2_2020AV01_BAA-3070.fastq.gz,ILM3_2020AM06_BAA-3070.fastq.gz,6da2c960137c403b,718ce9bff1804802,573,published,2020-03-24 22:57:25.437649+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_07e9c721cae3422f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=tRi5zJHxTxm58fDZ6Mtd63AJ0%2Bs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_07e9c721cae3422f/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=vE49VNXpzWuvGUK%2Fa95tiAM0W8k%3D,5126303.0,0.5784422097975924,5274112.0,3.0,3.0,,,99.99039938556069,0.31227453102453107,162.8554454285385,,7326.0,40224.0,24.0,109394.0,242.0,4131836.0,999904312.0,10836.0,0.0,38.0,True,Complete,True
NUC001319,599c999a32474f1f,28cc146b83cd489f,ONG2_2020AV04_BAA-3067.fastq.gz,ILM3_2020AM09_BAA-3067.fastq.gz,28b21bf4982c41a2,34e7d61888704ee0,573,published,2020-03-24 22:57:24.931953+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_45c43aa278154ccb/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=SBh%2FIzuv8otd%2FOaC9DyYN5QJH8U%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_45c43aa278154ccb/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=P1yGzwVX8TY7bSWqq%2BnXhY%2Brx6Y%3D,5379052.0,0.572171470938221,5596027.0,2.0,2.0,,,100.0,0.019841269841269844,201.3001963714614,,6407.0,27902.0,24.0,102001.0,246.0,5161491.0,1269726786.0,13590.0,0.0,38.0,True,Complete,True
NUC000610,5ce75ce6adb94478,0fc9408847844971,ONG2_2019AV01_14718D-5.fastq.gz,ILM3_2019AY02_14718D-5.fastq,82515155d5ed476f,7b062975bb3149f8,408,published,2020-03-25 16:44:36.380381+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_832d0cade4704937/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=rVnKPYtSzkfVFbuTZ8w%2FhcJxCYI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_832d0cade4704937/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=d1IzoMsXXnre85dydbNd2elIcF8%3D,5512323.0,0.684612615865719,6912312.0,6.0,6.0,,,99.57264957264958,0.6410256410256411,125.86001536416381,,13047.5,29391.0,15.0,33546.0,225.0,4490972.0,1010468700.0,8615.0,0.0,38.0,True,Complete,True
NUC001771,a6df035f8ed84e1d,d49233128723495b,ONG3_2020BY02_70034528.fastq.gz,ILM3_2020CA12_19112.fastq.gz,f7989846c5f2422c,da1bf206779541b2,1639,published,2020-09-14 17:09:13.539425+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4a8cf12ff85849db/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=SQBqSXQFnTyHVjKo2BRM1xr0izQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4a8cf12ff85849db/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=2m3I2w%2FOWEuHx0Nph6pa8aBDhFE%3D,2972782.0,0.37931959136272786,3009515.0,2.0,2.0,,,99.45054945054945,0.27472527472527475,311.22956223843374,,13986.0,30516.0,25.0,54922.0,247.0,4176576.0,1031614272.0,1509.0,0.0,38.0,True,Complete,True
NUC001609,e2dadfa760274561,75e23d762dbc47e8,ONG3_2020AU02_BAA-3127.fastq.gz,ILM3_2020BK03_BAA-3127.fastq.gz,bdb22a6f542640d9,2618c7d39f694202,1313,published,2020-07-14 18:12:11.279550+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_413e22bb0c254884/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=z9esW6cODxhm8xJimKg20S%2BLMkc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_413e22bb0c254884/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=A7fp2ICZorTF%2FgFmVfoSqPWn5%2FM%3D,2092235.0,0.39836012684999533,2092235.0,1.0,1.0,,,99.41899070385125,0.199203187250996,526.7552054854757,,3111.0,6953.0,24.0,439492.0,248.0,4953604.0,1228493792.0,9282.0,0.0,38.0,True,Complete,True
NUC001615,053c6d40e5c040bc,e21691c173804bca,ONG3_2020AV06_9930.fastq.gz,ILM3_2020BK01_9930.fastq.gz,c5bb7b6832684b32,00cd7b0fed084c4c,382,published,2020-07-14 18:12:08.961808+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a6b9057d9540491d/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=QmmqB7nZC8G1dAYPMdM15BTyBng%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a6b9057d9540491d/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=7QvD%2FYA%2Bhb9Gz0CfVnA5ayodhz8%3D,3959359.0,0.6197091627190613,7377046.0,4.0,4.0,,,99.58850931677019,0.3105590062111801,102.61462002937762,,5401.0,19151.0,23.0,62938.0,213.0,4249320.0,905105160.0,4430.0,0.0,38.0,True,Complete,True
NUC001608,dbcb066328fa4b3e,0100b458c8de4076,ONG3_2020AU03_BAA-3125.fastq.gz,ILM3_2020BK04_BAA-3125.fastq.gz,f1022474cbb44924,d01d0d28701d4fdd,1313,published,2020-07-14 18:12:10.921993+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_efe1a3f19db24414/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=rYhoMgWpvmrIV%2FL%2BXZJzu9iDJyE%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_efe1a3f19db24414/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=z7Z4YjmcHQcdsViwcNn88VDcP9Y%3D,2105936.0,0.3975548164806528,2105936.0,1.0,1.0,,,99.41899070385125,0.199203187250996,538.1343811747544,,2830.0,10572.0,24.0,260829.0,241.0,5166519.0,1245131079.0,9313.0,0.0,38.0,True,Complete,True
NUC001570,0d0870d639eb4417,99c019c151be4fcc,ONG3_2020AY04_BAA-3120.fastq.gz,ILM3_2020BO09_BAA-3120.fastq.gz,3058ecdd09fc48d5,7edac211a10d4a53,1313,published,2020-07-14 18:12:10.455213+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_da06a349b4174344/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=eBnBpgdGEUgtFxiYYa0MlPAC%2BCI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_da06a349b4174344/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=nBtgO8EoP4vetZk2J2vNBjeh1kc%3D,2109573.0,0.3975709776338624,2109573.0,1.0,1.0,,,99.41899070385125,0.199203187250996,523.2124150242727,,2195.0,7597.0,25.0,550848.0,252.0,4927002.0,1241604504.0,3659.0,0.0,38.0,True,Complete,True
NUC001804,5fc01fef2e6b44a7,35d66cfd1657414e,ONG3_2020CA04_19061.fastq.gz,ILM3_2020CC01_19061.fastq.gz,b8d309be8bb64193,91a7e555c5cc425b,628,published,2020-09-14 17:09:13.421933+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f3f21a41cd604840/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=5%2BlwpBqLN7zx8rIlW4wZrNOgMl8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f3f21a41cd604840/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=jQ9Y4jJyUAcLFC28I59MbTkiVHk%3D,4433100.0,0.4421427092302159,4587650.0,2.0,2.0,,,100.0,0.0,289.2426998572254,,2056.0,5727.0,24.0,495412.0,219.0,6726110.0,1473018090.0,16710.0,0.0,38.0,True,Complete,True
NUC001636,c440d355819842bf,f34a123967ae4a32,ONG3_2020AX06_29665.fastq.gz,ILM3_2020BW01_29665.fastq.gz,89bacfe77cf64ccd,ddd3eb0713894a4a,72407,published,2020-09-14 17:09:14.548210+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a30fa7eface64a6b/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=SUHQWkrpsrSuguIw2MUD9acp1pE%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a30fa7eface64a6b/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=98jXfxxNGTJgAk6aTNL6B6KwHIg%3D,5256667.0,0.5735025845273642,5386865.0,2.0,2.0,,,99.70238095238095,1.314484126984127,169.00963380370587,,10362.0,32920.0,24.0,67865.0,228.0,4561657.0,1040057796.0,8998.0,0.0,38.0,True,Complete,True
NUC001806,450cb29b9ac0444d,66b89eccea554b16,ONG3_2020CB03_33563.fastq.gz,ILM3_2020CC04_33563.fastq.gz,ff7742b2dd094f15,29a364e6bc684923,28133,published,2020-09-14 17:09:15.108636+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_1fb02fc57963417d/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2FffUgYHy9q%2Bk9JUACA9W8hKJEqk%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_1fb02fc57963417d/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=GqAeN6aZnn21ur1poEfne92fJ6k%3D,2103671.0,0.4262925359904442,2671473.0,2.0,2.0,,,99.3143879173291,0.0,323.0438915160288,,7458.0,17146.0,24.0,361033.0,232.0,4166221.0,966563272.0,10402.0,0.0,38.0,True,Complete,True
NUC001558,1183619ac8544673,ca9fd492bc604d4c,ONG3_2020AV01_BAA-3117.fastq.gz,ILM3_2020BO12_BAA-3117.fastq.gz,f3a3c1bd1c924184,a6c7c4ceec5a4255,1313,published,2020-07-14 18:12:09.963851+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f0e960dae31141df/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=5yxlfIGFneNc3HuNk66%2FBcAP8Zg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f0e960dae31141df/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=x4KGSr%2B5IDPsG1hEcLdM%2FCWGZqs%3D,2090281.0,0.39776135361704956,2090281.0,1.0,1.0,,,99.41899070385125,0.199203187250996,537.4473771708206,,3115.0,9754.0,24.0,333725.0,240.0,5139739.0,1233537360.0,3614.0,0.0,38.0,True,Complete,True
NUC001563,8efb68e622fd408f,b891efd42de54e7f,ONG3_2020AR04_BAA-2846.fastq.gz,ILM3_2020BM09_BAA-2846.fastq.gz,4b413010fbbe4ce9,345ab27565904534,1352,published,2020-07-14 18:12:09.436959+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7121297e3315467f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ph%2FtWJPe%2Fc6ochACxU0d4YGoz7g%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_7121297e3315467f/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=gWNla616OnF14aw4AgmqrQzusUA%3D,2725169.0,0.3846590798589005,2725169.0,1.0,1.0,,,99.62264150943396,0.0,320.53470335234255,,14633.0,30720.0,25.0,50535.0,244.0,3982903.0,971828332.0,9846.0,0.0,38.0,True,Complete,True
NUC001711,3873effecb144e77,20e7220536ca4113,ONG3_2020BK02_BAA-3075.fastq.gz,ILM3_2020BQ02_BAA-3075.fastq.gz,ca4094d24089431f,fe4c7527f72749fb,573,published,2020-07-20 17:15:42.401962+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bb1c6d0377984485/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=kG5iqDLhnObf7I7rQSgxvFBBbBQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bb1c6d0377984485/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=hVU8B4%2FFTBnBvPer4%2F1oJb13ahs%3D,5421937.0,0.5747342857632176,5897407.0,5.0,5.0,,,99.99039938556069,0.38442460317460314,309.3537122331899,,5281.0,25296.0,24.0,223921.0,223.0,9325223.0,2079524729.0,19654.0,0.0,38.0,True,Complete,True
NUC001555,0d49df4141774f0e,7f8058a1c1c14dd4,ONG3_2020AT03_13252.fastq.gz,ILM3_2020BO10_13252.fastq.gz,8969a5611c8144bc,811c3bbb364a4826,732,published,2020-07-14 18:12:06.352526+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b811289773414943/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=eDt3b%2F6nMV8cyBUQ9F7Yw66DJfI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_b811289773414943/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=7%2B8wTH6XOpYT9Tm7WQ7blLxkKeM%3D,2276143.0,0.42189748183659814,2276143.0,1.0,1.0,,,99.6590909090909,0.04132231404958678,438.1520115388181,,8877.0,30263.0,25.0,79972.0,243.0,4577960.0,1112444280.0,3088.0,0.0,38.0,True,Complete,True
NUC001362,24e18e08cde344f2,4945099b12b34000,ONG2_2020BF03_35676.fastq.gz,ILM3_2020AU07_35676.fastq.gz,2993aedf402b4f82,5a8172edd96544ac,1570,published,2020-04-15 19:48:10.312595+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_480d97ea702d4869/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=P0KYD028%2BlwAc8%2FEnpg73nicN4A%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_480d97ea702d4869/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2Fh1yso9el1y7hN2ZluvEYa1%2FJ%2Fo%3D,4151331.0,0.4182247757994028,4170707.0,3.0,3.0,,,99.33333333333333,1.3333333333333333,448.52671333661175,,11261.0,35164.0,25.0,35351.0,241.0,8466894.0,2040521454.0,9274.0,0.0,38.0,True,Complete,True
